GeneID,AverageFPKM
gene:AT1G05030,1.42968
gene:AT1G05055,2.0176
gene:AT1G05065,1.16158
gene:AT1G05060,3.69235
gene:AT1G05010,21.2569
gene:AT1G05087,1.00738
gene:AT1G05070,9.6176
gene:AT1G05090,1.45425
gene:AT1G05120,1.24409
gene:AT1G05140,11.9703
gene:AT1G05150,2.92915
gene:AT1G05180,2.48158
gene:AT1G05160,1.20791
gene:AT1G05170,3.45455
gene:AT1G05210,2.52594
gene:AT1G05270,3.5979
gene:AT1G05350,2.6719
gene:AT1G05360,1.64106
gene:AT1G05190,112.802
gene:AT1G05230,2.14182
gene:AT1G05320,1.85311
gene:AT1G05200,3.34198
gene:AT1G04343,8.56898
gene:AT1G05205,6.80065
gene:AT1G05410,2.02232
gene:AT1G05430,5.65928
gene:AT1G05380,1.4451
gene:AT1G05385,6.98377
gene:AT1G05460,1.05515
gene:AT1G05470,1.38362
gene:AT1G05540,1.21768
gene:AT1G05520,2.21415
gene:AT1G05500,6.36888
gene:AT1G05560,4.56013
gene:AT1G05620,1.57893
gene:AT1G05590,2.34708
gene:AT1G05630,1.47214
gene:AT1G05570,1.24809
gene:AT1G05780,1.63949
gene:AT1G05785,1.83569
gene:AT1G05720,5.37097
gene:AT1G05805,2.43489
gene:AT1G05810,2.42717
gene:AT1G05790,2.04079
gene:AT1G05710,3.689
gene:AT1G05830,1.62563
gene:AT1G05835,2.91665
gene:AT1G04433,10.161
gene:AT1G05840,2.46807
gene:AT1G05860,2.17108
gene:AT1G05900,3.33292
gene:AT1G05910,1.65593
gene:AT1G05890,4.2892
gene:AT1G05970,1.57432
gene:AT1G05940,4.16023
gene:AT1G06010,3.2047
gene:AT1G05870,8.14637
gene:AT1G05960,2.42561
gene:AT1G06002,2.33105
gene:AT1G06000,6.67943
gene:AT1G06050,1.43768
gene:AT1G06080,3.18945
gene:AT1G06060,3.75945
gene:AT1G06070,2.25471
gene:AT1G06110,3.9282
gene:AT1G06130,4.55373
gene:AT1G06180,1.25417
gene:AT1G06150,3.06467
gene:AT1G06210,3.5268
gene:AT1G06200,8.9424
gene:AT1G06190,10.6508
gene:AT1G06240,2.41801
gene:AT1G06265,1.05231
gene:AT1G06220,3.60648
gene:AT1G06350,1.45656
gene:AT1G06290,4.17988
gene:AT1G06230,3.01812
gene:AT1G06380,1.96765
gene:AT1G06040,62.133
gene:AT1G05850,120.635
gene:AT1G06360,7.48393
gene:AT1G06390,5.97567
gene:AT1G06400,9.8142
gene:AT1G06410,6.24367
gene:AT1G06460,11.5519
gene:AT1G06510,4.31818
gene:AT1G06470,2.41491
gene:AT1G06500,5.47755
gene:AT1G06515,5.5301
gene:AT1G06430,16.7414
gene:AT1G06530,7.79458
gene:AT1G06550,5.6016
gene:AT1G06620,1.56785
gene:AT1G06560,1.20879
gene:AT1G06570,11.9299
gene:AT1G06630,1.91814
gene:AT1G06640,20.8131
gene:AT1G06730,1.71923
gene:AT1G06720,1.4756
gene:AT1G06700,6.8337
gene:AT1G06780,1.16121
gene:AT1G06830,3.33367
gene:AT1G06790,2.26889
gene:AT1G06800,1.98413
gene:AT1G06840,1.24896
gene:AT1G06850,1.71029
gene:AT1G06870,2.41764
gene:AT1G06820,3.12962
gene:AT1G04503,14.6197
gene:AT1G06760,31.0237
gene:AT1G06910,1.11314
gene:AT1G06900,2.09155
gene:AT1G06890,3.7655
gene:AT1G06980,1.20973
gene:AT1G07000,1.4885
gene:AT1G06960,3.38793
gene:AT1G06950,8.63095
gene:AT1G07030,3.22047
gene:AT1G07040,1.54572
gene:AT1G07070,9.26685
gene:AT1G07090,3.76963
gene:AT1G07080,21.0385
gene:AT1G07010,17.5754
gene:AT1G07020,3.18863
gene:AT1G07110,8.1689
gene:AT1G07170,4.76785
gene:AT1G07140,15.9342
gene:AT1G07200,2.52221
gene:AT1G07230,3.88655
gene:AT1G07210,5.32935
gene:AT1G07220,1.89924
gene:AT1G07180,17.1912
gene:AT1G07240,2.9654
gene:AT1G07250,6.0745
gene:AT1G07300,1.41002
gene:AT1G07310,4.79232
gene:AT1G07280,11.9501
gene:AT1G07370,4.0856
gene:AT1G07360,5.90838
gene:AT1G07420,2.61565
gene:AT1G07450,1.21886
gene:AT1G07350,8.37683
gene:AT1G07440,8.70715
gene:AT1G07470,3.33685
gene:AT1G07490,2.67759
gene:AT1G07530,2.3809
gene:AT1G07480,3.39202
gene:AT1G07510,1.53271
gene:AT1G07570,2.15879
gene:AT1G07320,83.1735
gene:AT1G07615,1.14191
gene:AT1G07610,8.00603
gene:AT1G07630,1.2286
gene:AT1G07660,7.79715
gene:AT1G07650,3.99052
gene:AT1G07670,2.8828
gene:AT1G07590,44.509
gene:AT1G07600,61.1905
gene:AT1G07705,1.78778
gene:AT1G07745,1.37986
gene:AT1G07728,1.6202
gene:AT1G07750,4.75105
gene:AT1G07720,6.67605
gene:AT1G07700,20.4137
gene:AT1G07790,11.1487
gene:AT1G07810,2.32536
gene:AT1G07830,3.60355
gene:AT1G07820,16.284
gene:AT1G07780,3.31175
gene:AT1G07880,1.05124
gene:AT1G07840,2.58403
gene:AT1G07870,1.3285
gene:AT1G07770,85.435
gene:AT1G07901,1.36632
gene:AT1G07910,1.08733
gene:AT1G07890,110.165
gene:AT1G07920,70.8
gene:AT1G07930,40.4855
gene:AT1G06645,2.44132
gene:AT1G06650,11.9213
gene:AT1G06670,2.0618
gene:AT1G06680,1132.99
gene:AT1G04487,1.04903
gene:AT1G06690,11.6845
gene:AT1G07980,3.0999
gene:AT1G08000,1.63647
gene:AT1G07950,4.78115
gene:AT1G07970,1.8668
gene:AT1G07960,6.0716
gene:AT1G08010,3.55622
gene:AT1G08030,1.95287
gene:AT1G07990,3.43235
gene:AT1G08040,3.8862
gene:AT1G08115,6.63143
gene:AT1G08160,1.44148
gene:AT1G08130,1.83933
gene:AT1G08125,2.6574
gene:AT1G08180,2.80697
gene:AT1G08110,19.0451
gene:AT1G08190,7.80687
gene:AT1G08220,1.03782
gene:AT1G08280,1.00341
gene:AT1G08230,2.24977
gene:AT1G08210,2.86357
gene:AT1G04647,1.71556
gene:AT1G08350,1.21619
gene:AT1G08200,29.5625
gene:AT1G08250,3.33635
gene:AT1G07940,54.8088
gene:AT1G08370,4.9387
gene:AT1G08360,57.5405
gene:AT1G08410,1.86026
gene:AT1G08390,3.7783
gene:AT1G08420,2.6492
gene:AT1G08465,3.1925
gene:AT1G08460,3.43032
gene:AT1G08470,3.2095
gene:AT1G08450,8.83425
gene:AT1G08480,17.0131
gene:AT1G08490,5.50512
gene:AT1G08510,11.3394
gene:AT1G08540,14.4317
gene:AT1G08520,18.5293
gene:AT1G08530,2.74188
gene:AT1G08550,6.7535
gene:AT1G08560,3.98165
gene:AT1G08580,9.83558
gene:AT1G08600,1.20954
gene:AT1G08610,1.0893
gene:AT1G08570,18.1438
gene:AT1G08620,1.70747
gene:AT1G08640,12.4953
gene:AT1G08650,6.35583
gene:AT1G08660,4.88713
gene:AT1G08700,4.37305
gene:AT1G08710,2.0477
gene:AT1G08720,1.45925
gene:AT1G08760,1.19911
gene:AT1G08770,3.9886
gene:AT1G08750,1.90868
gene:AT1G08780,5.3567
gene:AT1G08680,2.64088
gene:AT1G08810,1.51153
gene:AT1G08800,1.65109
gene:AT1G08820,3.73457
gene:AT1G08880,12.5313
gene:AT1G08380,807.07
gene:AT1G08910,2.25703
gene:AT1G08900,2.7973
gene:AT1G08940,1.15514
gene:AT1G08960,1.25729
gene:AT1G08930,2.72813
gene:AT1G08980,2.39509
gene:AT1G08970,7.85485
gene:AT1G09010,4.14515
gene:AT1G09020,3.82315
gene:AT1G09070,13.3371
gene:AT1G09100,2.40083
gene:AT1G08830,79.039
gene:AT1G08845,1.64502
gene:AT1G09060,2.49467
gene:AT1G09150,5.39447
gene:AT1G09180,1.45433
gene:AT1G09140,8.3009
gene:AT1G09160,3.19793
gene:AT1G09130,24.9304
gene:AT1G09200,25.0825
gene:AT1G09230,1.74118
gene:AT1G09250,4.2051
gene:AT1G09210,16.4348
gene:AT1G09290,1.44843
gene:AT1G09300,1.11258
gene:AT1G09270,4.581
gene:AT1G09280,2.00269
gene:AT1G09310,553.695
gene:AT1G09350,2.20949
gene:AT1G09415,8.0076
gene:AT1G09390,4.08975
gene:AT1G09470,1.01012
gene:AT1G09520,3.48793
gene:AT1G09430,6.82533
gene:AT1G09440,1.37403
gene:AT1G09490,6.23225
gene:AT1G09530,1.68572
gene:AT1G09560,12.2569
gene:AT1G09580,2.30344
gene:AT1G09570,3.59832
gene:AT1G09590,61.0295
gene:AT1G09620,5.9741
gene:AT1G09645,3.93383
gene:AT1G09660,5.11782
gene:AT1G09630,4.55635
gene:AT1G09640,25.9657
gene:AT1G09710,1.28671
gene:AT1G09330,6.79307
gene:AT1G09340,128.457
gene:AT1G09730,1.71254
gene:AT1G09740,3.67915
gene:AT1G09690,85.716
gene:AT1G09700,1.173
gene:AT1G09794,1.11389
gene:AT1G09750,43.1763
gene:AT1G09760,7.00228
gene:AT1G09770,5.34908
gene:AT1G09780,11.9155
gene:AT1G09812,1.2756
gene:AT1G09810,1.30532
gene:AT1G09815,7.73623
gene:AT1G09830,4.95768
gene:AT1G09795,9.86497
gene:AT1G09800,1.21311
gene:AT1G04733,100.742
gene:AT1G09900,2.33906
gene:AT1G09850,2.98698
gene:AT1G09910,1.37901
gene:AT1G09870,2.4514
gene:AT1G09920,7.54945
gene:AT1G09940,1.41703
gene:AT1G09840,5.04685
gene:AT1G09995,1.52067
gene:AT1G10020,3.34388
gene:AT1G09980,2.13148
gene:AT1G10030,3.7235
gene:AT1G10090,1.90783
gene:AT1G10120,1.57458
gene:AT1G10130,2.14617
gene:AT1G10150,2.23588
gene:AT1G10230,3.99898
gene:AT1G10210,1.62774
gene:AT1G10240,1.15124
gene:AT1G10200,7.27405
gene:AT1G10270,1.28646
gene:AT1G10170,2.29671
gene:AT1G10180,1.90176
gene:AT1G10310,4.70865
gene:AT1G10350,1.55257
gene:AT1G10290,4.6802
gene:AT1G10320,1.63975
gene:AT1G10380,1.17027
gene:AT1G10410,1.99527
gene:AT1G10360,21.8877
gene:AT1G10370,35.3638
gene:AT1G10430,4.20567
gene:AT1G10450,1.12526
gene:AT1G10390,4.15365
gene:AT1G10510,4.459
gene:AT1G10470,22.602
gene:AT1G10490,1.54161
gene:AT1G10500,19.923
gene:AT1G10522,5.64478
gene:AT1G10570,1.99802
gene:AT1G10580,3.2353
gene:AT1G10600,2.9917
gene:AT1G10610,1.52249
gene:AT1G10590,22.2095
gene:AT1G10650,3.5487
gene:AT1G10657,3.77398
gene:AT1G10630,10.0533
gene:AT1G10640,3.89655
gene:AT1G10660,4.86295
gene:AT1G10690,1.32049
gene:AT1G10682,11.9667
gene:AT1G10720,2.91832
gene:AT1G10700,3.82745
gene:AT1G10820,2.54497
gene:AT1G10730,1.00771
gene:AT1G10740,5.09513
gene:AT1G10830,5.326
gene:AT1G10760,2.98373
gene:AT1G10670,21.8045
gene:AT1G10870,2.12001
gene:AT1G10840,12.4076
gene:AT1G10865,5.47192
gene:AT1G10850,3.28607
gene:AT1G10890,6.88485
gene:AT1G10900,4.91985
gene:AT1G10910,3.07402
gene:AT1G10920,1.10335
gene:AT1G10940,8.93845
gene:AT1G10970,1.2477
gene:AT1G10990,1.61734
gene:AT1G11020,2.07121
gene:AT1G11000,1.05266
gene:AT1G11060,1.0385
gene:AT1G04833,1.6341
gene:AT1G11120,1.26555
gene:AT1G11080,2.03283
gene:AT1G11090,3.05627
gene:AT1G11175,2.78665
gene:AT1G11130,1.89651
gene:AT1G11180,1.96383
gene:AT1G11200,2.205
gene:AT1G11240,2.71234
gene:AT1G11260,2.53129
gene:AT1G11280,2.54345
gene:AT1G10950,7.947
gene:AT1G10960,210.428
gene:AT1G11350,2.48958
gene:AT1G11330,2.93998
gene:AT1G11310,5.89353
gene:AT1G11360,3.45772
gene:AT1G11380,1.23192
gene:AT1G11390,1.26653
gene:AT1G11430,26.4922
gene:AT1G11440,2.88315
gene:AT1G11530,4.44545
gene:AT1G11545,6.10398
gene:AT1G11475,10.6769
gene:AT1G11480,4.2315
gene:AT1G11600,1.49938
gene:AT1G11592,1.66509
gene:AT1G11630,1.49255
gene:AT1G11580,9.39515
gene:AT1G11400,3.5204
gene:AT1G11410,3.0355
gene:AT1G11670,1.22992
gene:AT1G11660,2.47774
gene:AT1G11680,10.992
gene:AT1G11700,11.3921
gene:AT1G11735,9.44422
gene:AT1G11650,28.9545
gene:AT1G11720,3.57872
gene:AT1G11760,1.89511
gene:AT1G11780,1.52119
gene:AT1G11790,3.85752
gene:AT1G11800,1.21207
gene:AT1G11750,20.1335
gene:AT1G11755,1.75526
gene:AT1G11820,8.5928
gene:AT1G11850,18.8851
gene:AT1G11840,55.0295
gene:AT1G04907,1.94208
gene:AT1G11905,2.08033
gene:AT1G11890,7.19318
gene:AT1G11870,4.57745
gene:AT1G11940,1.2965
gene:AT1G11930,9.19732
gene:AT1G12020,1.87587
gene:AT1G12000,7.0746
gene:AT1G12060,2.22179
gene:AT1G12050,4.53432
gene:AT1G12080,11.8284
gene:AT1G11910,42.6048
gene:AT1G12120,4.77398
gene:AT1G12110,10.8226
gene:AT1G11860,211.698
gene:AT1G12230,10.4756
gene:AT1G12244,2.81485
gene:AT1G12270,4.5576
gene:AT1G12090,216.885
gene:AT1G12240,24.3893
gene:AT1G12250,11.3797
gene:AT1G12280,1.37145
gene:AT1G12310,7.34302
gene:AT1G12330,3.19002
gene:AT1G12350,2.65396
gene:AT1G12380,1.39554
gene:AT1G12390,2.70542
gene:AT1G12400,2.56792
gene:AT1G12360,3.0787
gene:AT1G12370,1.16889
gene:AT1G12430,1.42764
gene:AT1G12410,21.8053
gene:AT1G12460,1.19915
gene:AT1G12470,2.04317
gene:AT1G12440,13.9026
gene:AT1G12500,8.9058
gene:AT1G12530,3.3865
gene:AT1G12550,1.72918
gene:AT1G12580,3.57895
gene:AT1G12520,22.0768
gene:AT1G12680,2.07622
gene:AT1G12710,1.01024
gene:AT1G12640,2.65565
gene:AT1G12650,3.353
gene:AT1G12750,4.99003
gene:AT1G12760,5.35615
gene:AT1G12770,4.94027
gene:AT1G12780,2.27432
gene:AT1G12800,16.8535
gene:AT1G12810,4.9621
gene:AT1G04977,6.3858
gene:AT1G12820,4.99648
gene:AT1G12845,2.00261
gene:AT1G12850,6.98177
gene:AT1G12880,1.07839
gene:AT1G12840,9.6978
gene:AT1G12860,3.5411
gene:AT1G12910,3.50255
gene:AT1G12930,1.3031
gene:AT1G12970,1.10155
gene:AT1G12920,9.58915
gene:AT1G13030,1.03829
gene:AT1G13020,3.18973
gene:AT1G12990,2.36187
gene:AT1G13000,1.70616
gene:AT1G13100,1.9535
gene:AT1G13080,8.7975
gene:AT1G13060,14.7744
gene:AT1G13090,9.43955
gene:AT1G13120,1.48101
gene:AT1G13110,12.8963
gene:AT1G13180,1.11635
gene:AT1G13210,1.35646
gene:AT1G13160,2.05364
gene:AT1G13170,2.15341
gene:AT1G13190,3.07595
gene:AT1G13195,1.09542
gene:AT1G13220,1.35611
gene:AT1G13245,18.0849
gene:AT1G13250,4.72353
gene:AT1G13260,3.8891
gene:AT1G13270,3.66538
gene:AT1G13280,9.36985
gene:AT1G13350,2.84567
gene:AT1G13380,7.0351
gene:AT1G13320,5.19987
gene:AT1G13360,14.2745
gene:AT1G13390,4.10398
gene:AT1G13470,1.47835
gene:AT1G13460,2.27036
gene:AT1G13448,1.82902
gene:AT1G13450,3.11055
gene:AT1G13600,1.56564
gene:AT1G13580,1.05851
gene:AT1G13560,7.27827
gene:AT1G13570,1.60296
gene:AT1G13640,3.39438
gene:AT1G13710,1.85423
gene:AT1G13690,5.15935
gene:AT1G13700,2.22845
gene:AT1G13750,1.44579
gene:AT1G13730,3.8693
gene:AT1G13770,1.28757
gene:AT1G13810,1.28672
gene:AT1G13820,8.1372
gene:AT1G13870,2.51385
gene:AT1G13910,1.16287
gene:AT1G13880,2.55139
gene:AT1G13900,2.71303
gene:AT1G13860,1.98105
gene:AT1G13650,32.9153
gene:AT1G13950,2.09065
gene:AT1G13960,2.07597
gene:AT1G13990,2.96048
gene:AT1G13980,1.88474
gene:AT1G12900,384.603
gene:AT1G14000,6.40485
gene:AT1G14010,5.84863
gene:AT1G14020,2.52395
gene:AT1G14030,5.4063
gene:AT1G14060,2.72525
gene:AT1G14120,1.22504
gene:AT1G14130,1.68824
gene:AT1G14140,2.70676
gene:AT1G05057,1.20232
gene:AT1G14180,1.34719
gene:AT1G14210,4.86777
gene:AT1G14200,4.29643
gene:AT1G14230,2.29092
gene:AT1G13930,129.795
gene:AT1G13940,1.46625
gene:AT1G14250,5.21852
gene:AT1G14150,28.8618
gene:AT1G14300,1.76571
gene:AT1G14280,10.2454
gene:AT1G14310,2.32485
gene:AT1G14290,4.85805
gene:AT1G14270,10.0881
gene:AT1G13440,246.797
gene:AT1G14330,1.1183
gene:AT1G14340,3.1901
gene:AT1G14345,38.9607
gene:AT1G14350,2.6898
gene:AT1G14360,3.74045
gene:AT1G14410,3.87513
gene:AT1G14430,2.18173
gene:AT1G14440,1.55964
gene:AT1G14370,1.40882
gene:AT1G14380,3.36152
gene:AT1G14400,24.5738
gene:AT1G14510,4.60977
gene:AT1G14320,104.296
gene:AT1G14560,1.74422
gene:AT1G14450,35.077
gene:AT1G14590,1.94114
gene:AT1G14600,1.17613
gene:AT1G14580,2.13013
gene:AT1G14570,5.93635
gene:AT1G14630,1.53696
gene:AT1G14620,3.69033
gene:AT1G14610,6.06825
gene:AT1G14650,4.79017
gene:AT1G14670,9.00615
gene:AT1G14685,4.44872
gene:AT1G14690,2.65672
gene:AT1G14720,5.90493
gene:AT1G14700,7.4369
gene:AT1G14770,1.00196
gene:AT1G14740,3.036
gene:AT1G14710,5.36038
gene:AT1G14820,2.00136
gene:AT1G14810,10.7274
gene:AT1G14850,1.2082
gene:AT1G14880,4.98953
gene:AT1G14890,7.11257
gene:AT1G14900,4.16885
gene:AT1G14830,5.44562
gene:AT1G14840,3.9286
gene:AT1G14910,3.18323
gene:AT1G14920,4.49003
gene:AT1G15000,3.3978
gene:AT1G15020,2.64845
gene:AT1G14980,26.0332
gene:AT1G14990,2.9219
gene:AT1G15100,4.19327
gene:AT1G15030,6.13783
gene:AT1G15060,2.98515
gene:AT1G15130,3.8764
gene:AT1G15120,16.8935
gene:AT1G15125,3.51815
gene:AT1G15175,1.29828
gene:AT1G15180,5.78132
gene:AT1G15140,17.4189
gene:AT1G15230,4.88955
gene:AT1G15215,1.67202
gene:AT1G15220,1.09164
gene:AT1G15200,6.54215
gene:AT1G15260,18.305
gene:AT1G15240,2.24952
gene:AT1G15250,8.45513
gene:AT1G15270,64.4117
gene:AT1G15280,4.60332
gene:AT1G15350,3.81535
gene:AT1G15370,10.7271
gene:AT1G15340,12.5691
gene:AT1G15420,2.58248
gene:AT1G15470,2.54654
gene:AT1G15390,5.02705
gene:AT1G15400,14.1194
gene:AT1G15430,1.46483
gene:AT1G15440,1.46123
gene:AT1G15405,18.1145
gene:AT1G15410,2.9807
gene:AT1G15290,10.186
gene:AT1G15490,1.16247
gene:AT1G15530,1.51808
gene:AT1G15550,1.93157
gene:AT1G15570,1.48284
gene:AT1G15580,1.22554
gene:AT1G15500,16.9476
gene:AT1G15660,1.13977
gene:AT1G15670,1.31086
gene:AT1G15710,3.38115
gene:AT1G15730,5.99645
gene:AT1G15790,1.67487
gene:AT1G15780,2.1701
gene:AT1G15740,5.95675
gene:AT1G15750,7.22157
gene:AT1G15690,50.0258
gene:AT1G15700,1.45311
gene:AT1G15885,1.97094
gene:AT1G15830,4.06607
gene:AT1G15825,3.42895
gene:AT1G15860,5.8735
gene:AT1G15910,1.7373
gene:AT1G15880,4.85765
gene:AT1G15920,1.98208
gene:AT1G15940,1.71049
gene:AT1G15930,48.144
gene:AT1G15970,1.85455
gene:AT1G16000,6.3393
gene:AT1G16040,1.92572
gene:AT1G16010,4.32203
gene:AT1G16020,3.47288
gene:AT1G15980,31.7937
gene:AT1G16060,2.98323
gene:AT1G16170,5.0647
gene:AT1G16080,25.8938
gene:AT1G15950,34.028
gene:AT1G16180,14.485
gene:AT1G16190,3.1237
gene:AT1G16210,10.5636
gene:AT1G16300,1.07374
gene:AT1G16240,8.68275
gene:AT1G16270,1.34832
gene:AT1G16280,1.21061
gene:AT1G16320,12.8806
gene:AT1G16250,1.1798
