GeneID,AverageFPKM
gene:Os01g0121100,9.19158
gene:Os01g0120800,8.8755
gene:Os01g0122000,1.20925
gene:Os01g0121800,2.53585
gene:Os01g0121700,6.50165
gene:Os01g0123700,1.9937
gene:Os01g0124000,33.1863
gene:Os01g0124200,15.6539
gene:Os01g0123900,122.678
gene:Os01g0124650,8.14477
gene:Os01g0124700,2.73267
gene:Os01g0125800,1.54698
gene:Os01g0125900,2.62149
gene:Os01g0127450,1.23237
gene:Os01g0127300,3.98367
gene:Os01g0127400,1.7486
gene:Os01g0127600,2.72709
gene:Os01g0126200,4.6202
gene:Os01g0128300,1.46555
gene:Os01g0128200,1.38554
gene:Os01g0128400,4.40862
gene:Os01g0129500,1.11659
gene:Os01g0130200,1.92944
gene:Os01g0128800,7.5414
gene:Os01g0130000,3.33795
gene:Os01g0131300,18.3482
gene:Os01g0131800,2.49218
gene:Os01g0132700,2.11464
gene:Os01g0132000,20.062
gene:Os01g0132800,3.70427
gene:Os01g0131600,15.8829
gene:Os01g0131450,9.7875
gene:Os01g0133400,4.21245
gene:Os01g0133500,2.8508
gene:Os01g0134500,4.40393
gene:Os01g0135900,20.9767
gene:Os01g0136400,2.37604
gene:Os01g0136450,1.01498
gene:Os01g0136500,1.21082
gene:Os01g0140500,6.6762
gene:Os01g0139200,5.7581
gene:Os01g0138900,22.4897
gene:Os01g0141700,1.042
gene:Os01g0141600,3.85047
gene:Os01g0141900,2.05008
gene:Os01g0141100,15.9465
gene:Os01g0142200,2.1075
gene:Os01g0142500,3.26757
gene:Os01g0142300,5.35128
gene:Os01g0143100,2.16751
gene:Os01g0142100,16.1898
gene:Os01g0142800,2.19872
gene:Os01g0143900,3.43847
gene:Os01g0143800,8.50393
gene:Os01g0144000,4.2216
gene:Os01g0144200,5.34718
gene:Os01g0144100,22.0599
gene:Os01g0144700,1.11955
gene:Os01g0144600,3.9052
gene:Os01g0144340,1.63423
gene:Os01g0145600,1.13536
gene:Os01g0146101,1.78229
gene:Os01g0147700,1.50661
gene:Os01g0147200,7.6472
gene:Os01g0148000,3.02755
gene:Os01g0148100,1.85759
gene:Os01g0148400,2.84585
gene:Os01g0148500,3.25747
gene:Os01g0148050,8.42522
gene:Os01g0148700,2.58353
gene:Os01g0149400,2.49486
gene:Os01g0149600,1.92423
gene:Os01g0147900,189.515
gene:Os01g0149900,1.31879
gene:Os01g0150100,1.54346
gene:Os01g0150200,2.32772
gene:Os01g0151100,2.84475
gene:Os01g0150000,18.5303
gene:Os01g0149800,205.685
gene:Os01g0151400,1.64308
gene:Os01g0151600,2.08135
gene:Os01g0152300,2.46805
gene:Os01g0152700,3.58867
gene:Os01g0152900,7.55595
gene:Os01g0151700,13.0555
gene:Os01g0153100,15.8763
gene:Os01g0153300,17.1562
gene:Os01g0153700,1.1022
gene:Os01g0153400,5.89553
gene:Os01g0155400,3.27275
gene:Os01g0155500,1.50686
gene:Os01g0155800,3.14907
gene:Os01g0151200,63.1737
gene:Os01g0155600,9.04668
gene:Os01g0157900,2.63212
gene:Os01g0158100,1.34106
gene:Os01g0158000,1.78551
gene:Os01g0158400,1.56467
gene:Os01g0158200,3.6703
gene:Os01g0158900,1.71344
gene:Os01g0159300,4.91435
gene:Os01g0159400,2.66821
gene:Os01g0162200,1.86935
gene:Os01g0161300,1.17928
gene:Os01g0162400,1.0088
gene:Os01g0162300,3.48295
gene:Os01g0164400,3.53452
gene:Os01g0164500,1.40291
gene:Os01g0164700,1.61283
gene:Os01g0165800,1.00463
gene:Os01g0165000,1.09706
gene:Os01g0166100,5.68465
gene:Os01g0164600,28.2858
gene:Os01g0166700,10.1273
gene:Os01g0166800,2.50427
gene:Os01g0167100,1.50188
gene:Os01g0167500,10.7716
gene:Os01g0168200,2.726
gene:Os01g0168300,2.28121
gene:Os01g0168400,1.31448
gene:Os01g0168100,9.88997
gene:Os01g0168600,1.07134
gene:Os01g0168500,3.61342
gene:Os01g0169800,1.15917
gene:Os01g0169500,2.46417
gene:Os01g0169900,4.49137
gene:Os01g0170100,1.50076
gene:Os01g0170000,3.62355
gene:Os01g0170051,2.62982
gene:Os01g0170600,3.45788
gene:Os01g0171000,2.42841
gene:Os01g0171800,4.92085
gene:Os01g0172000,2.17379
gene:Os01g0172100,6.33767
gene:Os01g0172200,1.75442
gene:Os01g0172300,3.47815
gene:Os01g0172800,5.09772
gene:Os01g0172600,3.38405
gene:Os01g0173000,1.41915
gene:Os01g0173100,5.71357
gene:Os01g0174000,1.18426
gene:Os01g0174100,3.46762
gene:Os01g0174300,1.47267
gene:Os01g0174700,1.22764
gene:Os01g0173900,2.60704
gene:Os01g0174900,1.87135
gene:Os01g0174500,1.5124
gene:Os01g0172400,33.3888
gene:Os01g0175000,13.2551
gene:Os01g0175700,6.6259
gene:Os01g0177200,2.50922
gene:Os01g0178000,3.50117
gene:Os01g0178100,2.70256
gene:Os01g0178400,1.78845
gene:Os01g0178500,8.06822
gene:Os01g0179200,2.84567
gene:Os01g0179300,9.11355
gene:Os01g0179400,1.37043
gene:Os01g0179500,3.35237
gene:Os01g0179600,9.86828
gene:Os01g0179700,5.41015
gene:Os01g0180300,3.66673
gene:Os01g0179800,19.2783
gene:Os01g0181000,1.55809
gene:Os01g0182500,1.24531
gene:Os01g0182200,5.24418
gene:Os01g0180800,25.8278
gene:Os01g0182832,1.05111
gene:Os01g0182900,5.00265
gene:Os01g0183100,1.59981
gene:Os01g0183633,2.34282
gene:Os01g0183800,5.5791
gene:Os01g0184000,1.0515
gene:Os01g0184100,3.13092
gene:Os01g0184200,1.56937
gene:Os01g0184500,3.66285
gene:Os01g0184800,2.39694
gene:Os01g0185500,1.2769
gene:Os01g0185300,4.14407
gene:Os01g0185400,2.3891
gene:Os01g0185200,6.7239
gene:Os01g0184900,8.91645
gene:Os01g0186200,2.53052
gene:Os01g0186700,5.01335
gene:Os01g0182600,29.826
gene:Os01g0187900,1.78199
gene:Os01g0187500,3.7094
gene:Os01g0187400,3.70253
gene:Os01g0188100,6.47145
gene:Os01g0188200,1.20547
gene:Os01g0188900,1.51097
gene:Os01g0189800,2.61079
gene:Os01g0190000,4.99665
gene:Os01g0190300,7.08467
gene:Os01g0191100,14.9962
gene:Os01g0188400,52.5048
gene:Os01g0191300,1.53051
gene:Os01g0191500,7.562
gene:Os01g0191200,45.525
gene:Os01g0191900,3.1406
gene:Os01g0192000,1.02091
gene:Os01g0192550,1.06773
gene:Os01g0192300,5.8547
gene:Os01g0193600,1.0915
gene:Os01g0193400,1.18342
gene:Os01g0191700,18.7953
gene:Os01g0194600,1.03122
gene:Os01g0194000,2.59252
gene:Os01g0196500,1.08552
gene:Os01g0195500,8.05483
gene:Os01g0197200,2.36156
gene:Os01g0197400,4.14493
gene:Os01g0198900,19.3117
gene:Os01g0198200,14.6208
gene:Os01g0199900,1.53948
gene:Os01g0199400,9.45158
gene:Os01g0199550,2.15743
gene:Os01g0200500,1.02925
gene:Os01g0200000,4.97335
gene:Os01g0200950,1.61989
gene:Os01g0201000,4.9773
gene:Os01g0201200,6.60417
gene:Os01g0201900,1.9472
gene:Os01g0203000,2.9858
gene:Os01g0203400,1.24411
gene:Os01g0205100,1.46608
gene:Os01g0205200,1.61292
gene:Os01g0203800,1.95966
gene:Os01g0205300,4.84832
gene:Os01g0205500,9.02515
gene:Os01g0206600,1.6817
gene:Os01g0205700,3.61587
gene:Os01g0207400,7.4187
gene:Os01g0208600,5.33528
gene:Os01g0206700,35.2208
gene:Os01g0209400,2.0761
gene:Os01g0209000,3.33875
gene:Os01g0208700,10.8375
gene:Os01g0210500,9.66532
gene:Os01g0210600,30.125
gene:Os01g0210700,1.89828
gene:Os01g0212400,1.41889
gene:Os01g0212100,1.68617
gene:Os01g0214300,3.46358
gene:Os01g0214500,1.25451
gene:Os01g0214400,4.60005
gene:Os01g0214600,2.58555
gene:Os01g0214800,6.1478
gene:Os01g0217800,1.4005
gene:Os01g0218032,4.64695
gene:Os01g0219100,1.15364
gene:Os01g0218900,2.08833
gene:Os01g0218800,2.9695
gene:Os01g0218700,23.4702
gene:Os01g0220200,6.18525
gene:Os01g0220300,3.00292
gene:Os01g0220400,2.5607
gene:Os01g0220700,1.92086
gene:Os01g0221000,2.34827
gene:Os01g0221400,6.9607
gene:Os01g0221500,6.53927
gene:Os01g0221600,4.04622
gene:Os01g0221700,1.89327
gene:Os01g0221800,15.3813
gene:Os01g0222500,1.1028
gene:Os01g0222700,1.90961
gene:Os01g0222600,76.6382
gene:Os01g0223200,9.38532
gene:Os01g0223600,1.55691
gene:Os01g0223700,1.46803
gene:Os01g0224500,4.88202
gene:Os01g0225100,3.88495
gene:Os01g0225400,3.9612
gene:Os01g0225300,2.49462
gene:Os01g0226300,1.45848
gene:Os01g0226500,1.3927
gene:Os01g0227100,13.9793
gene:Os01g0227200,4.79873
gene:Os01g0227300,8.35855
gene:Os01g0227400,4.8675
gene:Os01g0227500,1.29363
gene:Os01g0227800,2.6286
gene:Os01g0228300,4.23033
gene:Os01g0228800,1.23316
gene:Os01g0228400,10.7789
gene:Os01g0229100,3.22313
gene:Os01g0228600,13.2955
gene:Os01g0229500,1.13926
gene:Os01g0229400,1.43324
gene:Os01g0229600,5.23447
gene:Os01g0230200,1.02608
gene:Os01g0229200,15.2083
gene:Os01g0231700,4.54245
gene:Os01g0231000,11.892
gene:Os01g0231500,4.17117
gene:Os01g0231800,2.93032
gene:Os01g0231900,3.32452
gene:Os01g0232000,1.24838
gene:Os01g0232300,1.6674
gene:Os01g0232500,4.5892
gene:Os01g0232400,4.49723
gene:Os01g0232700,7.62498
gene:Os01g0232800,5.80595
gene:Os01g0233000,21.1743
gene:Os01g0234900,2.98438
gene:Os01g0234800,2.90775
gene:Os01g0235200,1.16599
gene:Os01g0235350,1.17643
gene:Os01g0235300,2.51939
gene:Os01g0235400,1.68406
gene:Os01g0235100,40.1635
gene:Os01g0235800,3.18538
gene:Os01g0235700,3.22788
gene:Os01g0235900,19.4749
gene:Os01g0236800,3.14518
gene:Os01g0237100,7.0809
gene:Os01g0238200,3.8647
gene:Os01g0236700,26.326
gene:Os01g0238600,4.94043
gene:Os01g0238800,1.46224
gene:Os01g0238900,2.93185
gene:Os01g0239000,13.8209
gene:Os01g0241000,1.10352
gene:Os01g0242300,2.03206
gene:Os01g0242500,2.07356
gene:Os01g0239700,7.43815
gene:Os01g0243100,1.32266
gene:Os01g0242900,4.3871
gene:Os01g0242600,3.96658
gene:Os01g0243200,1.54199
gene:Os01g0243400,1.39295
gene:Os01g0246500,1.19911
gene:Os01g0246100,2.82037
gene:Os01g0246400,9.48025
gene:Os01g0247600,1.22894
gene:Os01g0248600,1.91613
gene:Os01g0248400,4.36988
gene:Os01g0249200,2.403
gene:Os01g0238500,195.439
gene:Os01g0239100,3.95147
gene:Os01g0239200,97.0025
gene:Os01g0250600,3.0553
gene:Os01g0249300,21.747
gene:Os01g0251000,1.48945
gene:Os01g0251100,1.13514
gene:Os01g0250900,5.8236
gene:Os01g0251200,2.91195
gene:Os01g0252200,1.13294
gene:Os01g0252600,2.58397
gene:Os01g0252900,1.50534
gene:Os01g0253100,3.98747
gene:Os01g0253600,3.93173
gene:Os01g0252100,20.3803
gene:Os01g0253900,1.43934
gene:Os01g0254000,18.7888
gene:Os01g0253300,13.2574
gene:Os01g0254200,9.53308
gene:Os01g0254100,5.65923
gene:Os01g0254900,11.6973
gene:Os01g0256400,2.92778
gene:Os01g0255000,11.5632
gene:Os01g0256600,3.31865
gene:Os01g0257100,1.2468
gene:Os01g0256900,4.54608
gene:Os01g0257400,1.21355
gene:Os01g0258600,1.28524
gene:Os01g0256500,54.3128
gene:Os01g0259200,4.2636
gene:Os01g0258700,7.02297
gene:Os01g0259933,2.16952
gene:Os01g0200700,6039.23
gene:Os01g0259600,8.979
gene:Os01g0260700,8.17108
gene:Os01g0260800,5.30837
gene:Os01g0261100,7.5208
gene:Os01g0261200,4.46532
gene:Os01g0261500,4.84968
gene:Os01g0262600,2.66159
gene:Os01g0262700,1.77395
gene:Os01g0263500,1.43632
gene:Os01g0263600,1.16621
gene:Os01g0264500,5.3466
gene:Os01g0264000,3.06042
gene:Os01g0263900,3.09685
gene:Os01g0264900,2.65552
gene:Os01g0264700,3.4903
gene:Os01g0265200,2.11505
gene:Os01g0265700,1.931
gene:Os01g0266000,1.62424
gene:Os01g0265800,5.71475
gene:Os01g0266200,3.49713
gene:Os01g0266500,3.3608
gene:Os01g0266600,4.46765
gene:Os01g0266800,11.4475
gene:Os01g0267100,2.7591
gene:Os01g0267400,1.51057
gene:Os01g0267200,9.19913
gene:Os01g0267900,6.68278
gene:Os01g0268100,1.95721
gene:Os01g0268900,1.41143
gene:Os01g0268300,4.60313
gene:Os01g0269000,2.49452
gene:Os01g0268800,2.68011
gene:Os01g0269100,2.28057
gene:Os01g0269900,1.86671
gene:Os01g0270100,12.8452
gene:Os01g0271400,6.74935
gene:Os01g0271500,4.77375
gene:Os01g0272800,2.4954
gene:Os01g0273300,1.14137
gene:Os01g0273000,18.0524
gene:Os01g0273500,3.03715
gene:Os01g0275300,2.98345
gene:Os01g0275600,6.55907
gene:Os01g0275900,3.35027
gene:Os01g0275950,1.54764
gene:Os01g0276100,6.61095
gene:Os01g0276500,2.13679
gene:Os01g0276000,17.4537
gene:Os01g0276700,2.27361
gene:Os01g0276900,6.88377
gene:Os01g0277600,1.495
gene:Os01g0277700,2.26041
gene:Os01g0278466,1.53492
gene:Os01g0278200,1.60977
gene:Os01g0276800,13.1516
gene:Os01g0278900,42.1645
gene:Os01g0279300,12.9755
gene:Os01g0279200,7.93048
gene:Os01g0279800,6.01267
gene:Os01g0279900,3.57812
gene:Os01g0280000,4.88072
gene:Os01g0281100,8.16078
gene:Os01g0281000,20.222
gene:Os01g0279700,100.632
gene:Os01g0281400,4.86295
gene:Os01g0282800,1.80245
gene:Os01g0283500,2.98612
gene:Os01g0283100,10.3705
gene:Os01g0283300,6.21762
gene:Os01g0284700,2.9474
gene:Os01g0286000,2.65741
gene:Os01g0286100,1.50771
gene:Os01g0287700,1.81081
gene:Os01g0286600,4.70423
gene:Os01g0290800,1.14424
gene:Os01g0290100,5.30077
gene:Os01g0290700,3.24602
gene:Os01g0290000,18.2349
gene:Os01g0292700,3.5649
gene:Os01g0294700,3.80765
gene:Os01g0295700,2.72047
gene:Os01g0295900,1.83282
gene:Os01g0292900,4.29685
gene:Os01g0279100,719.35
gene:Os01g0296200,1.19586
gene:Os01g0296100,10.0196
gene:Os01g0299400,1.65695
gene:Os01g0299500,8.86637
gene:Os01g0300600,4.07493
gene:Os01g0301900,7.7426
gene:Os01g0292200,162.222
gene:Os01g0300200,8.2622
gene:Os01g0302800,1.84779
gene:Os01g0302000,21.8136
gene:Os01g0303600,1.41085
gene:Os01g0303800,1.69406
gene:Os01g0304000,19.0843
gene:Os01g0304300,1.05768
gene:Os01g0305200,8.94603
gene:Os01g0306800,2.839
gene:Os01g0306900,3.78337
gene:Os01g0309451,1.94013
gene:Os01g0309800,14.6867
gene:Os01g0310100,1.28845
gene:Os01g0309900,5.7177
gene:Os01g0303000,256.283
gene:Os01g0310600,3.78633
gene:Os01g0310800,1.2546
gene:Os01g0311500,1.17176
gene:Os01g0310500,4.2606
gene:Os01g0310550,3.83865
gene:Os01g0314100,2.7978
gene:Os01g0314300,9.56772
gene:Os01g0316500,3.72817
gene:Os01g0315800,7.23155
gene:Os01g0314800,142.486
gene:Os01g0316800,4.87488
gene:Os01g0316600,11.5233
gene:Os01g0318700,1.41632
gene:Os01g0320700,1.12665
gene:Os01g0316900,5.2846
gene:Os01g0321800,2.9531
gene:Os01g0322700,1.09999
gene:Os01g0321700,3.21778
gene:Os01g0322800,1.91026
gene:Os01g0323300,3.21217
gene:Os01g0321300,7.33408
gene:Os01g0327400,1.42457
gene:Os01g0327900,1.62175
gene:Os01g0328300,1.04053
gene:Os01g0328500,1.90182
gene:Os01g0323600,29.8045
gene:Os01g0328400,41.788
gene:Os01g0328600,9.70172
gene:Os01g0329400,5.81963
gene:Os01g0328700,24.9021
gene:Os01g0331900,3.66855
gene:Os01g0332100,23.2395
gene:Os01g0332900,9.2024
gene:Os01g0332800,22.6072
gene:Os01g0337900,2.00341
gene:Os01g0337600,4.4647
gene:Os01g0338000,7.91185
gene:Os01g0338100,2.04777
gene:Os01g0338200,4.69575
gene:Os01g0338600,11.904
gene:Os01g0339900,4.81077
gene:Os01g0342500,1.20043
gene:Os01g0343200,3.0767
gene:Os01g0346250,2.38014
gene:Os01g0343300,8.9936
gene:Os01g0346700,5.67175
gene:Os01g0348900,7.02785
gene:Os01g0349400,2.97385
gene:Os01g0348600,11.3981
gene:Os01g0348700,20.5504
gene:Os01g0349600,5.0344
gene:Os01g0351300,1.8603
gene:Os01g0350900,10.1958
gene:Os01g0353900,1.50661
gene:Os01g0352100,6.57317
gene:Os01g0355500,1.37389
gene:Os01g0355600,2.75553
gene:Os01g0355900,3.13475
gene:Os01g0356400,11.1393
gene:Os01g0357900,2.48324
gene:Os01g0357800,3.3873
gene:Os01g0358300,8.71857
gene:Os01g0358400,7.83568
gene:Os01g0359400,3.5686
gene:Os01g0360600,3.41493
gene:Os01g0360200,4.6293
gene:Os01g0357100,39.4778
gene:Os01g0361000,7.30457
gene:Os01g0361800,1.28748
gene:Os01g0361500,18.1046
gene:Os01g0363300,3.69577
gene:Os01g0362100,9.8881
gene:Os01g0363900,1.37782
gene:Os01g0363500,3.78472
gene:Os01g0364800,1.19865
gene:Os01g0367100,3.98238
gene:Os01g0367400,1.30703
gene:Os01g0367300,4.94283
gene:Os01g0367700,5.42035
gene:Os01g0368900,3.79047
gene:Os01g0367900,4.53385
gene:Os01g0369600,1.51587
gene:Os01g0369700,2.8085
gene:Os01g0369900,1.47464
gene:Os01g0371200,3.10118
gene:Os01g0372100,1.78006
gene:Os01g0369000,7.7817
gene:Os01g0374900,2.10096
gene:Os01g0372700,7.00852
gene:Os01g0375000,2.32634
gene:Os01g0375100,1.39348
gene:Os01g0375200,1.28385
gene:Os01g0376700,4.16622
gene:Os01g0377500,3.93208
gene:Os01g0377700,3.77473
gene:Os01g0379400,1.71435
gene:Os01g0382000,2.16533
gene:Os01g0382450,1.26709
gene:Os01g0382700,9.91095
gene:Os01g0384800,1.45198
gene:Os01g0383700,8.6566
gene:Os01g0388500,5.12122
gene:Os01g0386700,23.5099
gene:Os01g0390300,4.38293
gene:Os01g0390400,6.01545
gene:Os01g0391100,1.17091
gene:Os01g0390900,9.98418
gene:Os01g0391500,1.13527
gene:Os01g0392100,3.38265
gene:Os01g0392800,1.91239
gene:Os01g0393000,5.13762
gene:Os01g0496900,1.08714
gene:Os01g0495900,5.94592
gene:Os01g0499300,2.57237
gene:Os01g0500500,2.52454
gene:Os01g0500600,1.44019
gene:Os01g0500900,1.78582
gene:Os01g0501000,2.29495
gene:Os01g0498200,62.7912
gene:Os01g0501700,16.6421
gene:Os01g0502400,5.19038
gene:Os01g0502800,5.77187
gene:Os01g0502900,1.08082
gene:Os01g0504500,2.13069
gene:Os01g0503400,6.3287
gene:Os01g0505700,1.72952
gene:Os01g0506200,1.20766
gene:Os01g0507000,2.15444
gene:Os01g0507300,2.21886
gene:Os01g0507500,5.12735
gene:Os01g0505400,26.8233
gene:Os01g0507900,3.74222
gene:Os01g0508300,1.94568
gene:Os01g0508500,6.67885
gene:Os01g0508000,3.03335
gene:Os01g0507700,38.6517
gene:Os01g0510100,6.42253
gene:Os01g0510500,2.76722
gene:Os01g0510701,1.27265
gene:Os01g0510600,10.2508
gene:Os01g0511000,1.08687
gene:Os01g0511100,1.99668
gene:Os01g0511200,2.11461
gene:Os01g0510800,6.03135
gene:Os01g0511300,3.39392
gene:Os01g0511700,1.76029
gene:Os01g0512100,4.64762
gene:Os01g0513100,2.71807
gene:Os01g0512200,1.2449
gene:Os01g0511600,13.8694
gene:Os01g0513400,4.67645
gene:Os01g0513700,3.40762
gene:Os01g0513800,3.0119
gene:Os01g0514000,4.6959
gene:Os01g0514300,1.64583
gene:Os01g0516600,4.97725
gene:Os01g0519700,2.10296
gene:Os01g0519400,2.0667
gene:Os01g0518500,3.1358
gene:Os01g0521400,8.76685
gene:Os01g0521500,3.6979
gene:Os01g0525800,1.20817
gene:Os01g0524700,1.71715
gene:Os01g0525700,3.4372
gene:Os01g0526100,1.83416
gene:Os01g0524500,8.51817
gene:Os01g0526200,2.00938
gene:Os01g0527400,2.73461
gene:Os01g0527700,3.7236
gene:Os01g0530366,5.2418
gene:Os01g0528800,12.2247
gene:Os01g0531000,2.06915
gene:Os01g0530400,2.41617
gene:Os01g0531200,1.63659
gene:Os01g0531500,10.4576
gene:Os01g0532300,3.517
gene:Os01g0532200,4.88513
gene:Os01g0533500,1.62763
gene:Os01g0534800,3.66975
gene:Os01g0535900,2.90065
gene:Os01g0534900,6.16512
gene:Os01g0537250,1.15099
gene:Os01g0536000,9.80912
gene:Os01g0538000,7.88638
gene:Os01g0539900,1.09503
gene:Os01g0540800,1.43425
gene:Os01g0539400,19.7519
gene:Os01g0541600,1.66019
gene:Os01g0541000,9.20187
gene:Os01g0541800,7.81952
gene:Os01g0542000,1.23385
gene:Os01g0541900,2.24198
gene:Os01g0542700,1.62585
gene:Os01g0543000,1.09219
gene:Os01g0544700,2.77623
gene:Os01g0546800,1.01414
gene:Os01g0544200,7.31405
gene:Os01g0546400,4.39058
gene:Os01g0546900,1.50763
gene:Os01g0547200,1.18492
gene:Os01g0549200,2.62694
gene:Os01g0549500,1.38338
gene:Os01g0549400,8.26843
gene:Os01g0549700,6.93837
gene:Os01g0550000,7.80187
gene:Os01g0550200,1.25506
gene:Os01g0550250,3.32745
gene:Os01g0550100,5.7783
gene:Os01g0551000,5.5347
gene:Os01g0551100,2.05583
gene:Os01g0552100,3.13525
gene:Os01g0551900,2.79157
gene:Os01g0550300,33.2172
gene:Os01g0552500,1.56615
gene:Os01g0553400,1.28494
gene:Os01g0553200,1.65213
gene:Os01g0553600,1.93421
gene:Os01g0555100,4.02112
gene:Os01g0555200,3.41965
gene:Os01g0555300,5.21248
gene:Os01g0552300,30.9187
gene:Os01g0556400,6.92788
gene:Os01g0557100,2.89018
gene:Os01g0557500,3.21818
gene:Os01g0558200,3.0223
gene:Os01g0556650,20.9418
gene:Os01g0556700,25.714
gene:Os01g0558300,6.6485
gene:Os01g0558500,3.8563
gene:Os01g0558850,1.0718
gene:Os01g0558800,4.9331
gene:Os01g0558900,9.3582
gene:Os01g0558600,28.7102
gene:Os01g0559000,3.42683
gene:Os01g0559200,1.77983
gene:Os01g0559300,2.04351
gene:Os01g0559100,2.8995
gene:Os01g0559500,2.92563
gene:Os01g0559750,22.1857
gene:Os01g0559900,14.9358
gene:Os01g0560000,5.0163
gene:Os01g0560200,6.25537
gene:Os01g0559600,40.9652
gene:Os01g0501800,1419.21
gene:Os01g0563500,1.13049
gene:Os01g0564300,1.30168
gene:Os01g0565900,1.83268
gene:Os01g0566701,1.10147
gene:Os01g0566800,1.13716
gene:Os01g0565600,10.2625
gene:Os01g0566900,19.3605
gene:Os01g0563000,25.485
gene:Os01g0570700,12.7638
gene:Os01g0570800,3.48055
gene:Os01g0571000,2.20984
gene:Os01g0571200,2.19069
gene:Os01g0571100,8.98532
gene:Os01g0570500,25.975
gene:Os01g0572100,1.12258
gene:Os01g0571700,3.21678
gene:Os01g0572700,1.08315
gene:Os01g0572300,1.1712
gene:Os01g0574400,2.29624
gene:Os01g0574800,4.515
gene:Os01g0574500,11.7657
gene:Os01g0574600,3.8451
gene:Os01g0578000,1.53136
gene:Os01g0578700,1.69876
gene:Os01g0575500,4.04688
gene:Os01g0579800,1.17928
gene:Os01g0579600,3.7456
gene:Os01g0579900,4.13293
gene:Os01g0580300,1.13268
gene:Os01g0580000,3.20478
gene:Os01g0575000,13.3057
gene:Os01g0580800,1.64753
gene:Os01g0582600,1.7384
gene:Os01g0582400,3.2553
gene:Os01g0581300,24.7024
gene:Os01g0583200,1.42529
gene:Os01g0583100,13.6439
gene:Os01g0584800,1.31834
gene:Os01g0584200,1.18403
gene:Os01g0585100,1.76541
gene:Os01g0585600,5.4037
gene:Os01g0586600,1.90924
gene:Os01g0585700,10.1232
gene:Os01g0585300,141.636
gene:Os01g0588200,2.35384
gene:Os01g0588500,2.09884
gene:Os01g0587000,17.8024
gene:Os01g0588700,4.03963
gene:Os01g0588800,2.83113
gene:Os01g0589100,2.58565
gene:Os01g0589000,4.46495
gene:Os01g0589300,6.03353
gene:Os01g0589700,1.12008
gene:Os01g0589500,14.7308
gene:Os01g0588900,70.7025
gene:Os01g0589800,57.7957
gene:Os01g0590200,3.7353
gene:Os01g0590900,3.43653
gene:Os01g0591300,3.01627
gene:Os01g0591000,4.5726
gene:Os01g0593000,3.21102
gene:Os01g0594800,1.72797
gene:Os01g0593600,2.23733
gene:ENSRNA049471602,2.39591
gene:Os01g0595100,2.8264
gene:Os01g0595400,3.99365
gene:Os01g0599550,2.65011
gene:Os01g0600000,8.77252
gene:Os01g0600200,3.7111
gene:Os01g0600300,4.1226
gene:Os01g0600400,1.50683
gene:Os01g0600500,1.37233
gene:Os01g0602400,4.76385
gene:Os01g0602800,3.1196
