GeneID,AverageFPKM
gene:Os01g0116900,3.21143
gene:Os01g0116600,3.30722
gene:Os01g0118000,2.71777
gene:Os01g0118400,1.92484
gene:Os01g0117900,14.5457
gene:Os01g0119050,2.73829
gene:Os01g0118700,1.40836
gene:Os01g0119100,1.91606
gene:Os01g0118100,4.2549
gene:Os01g0119500,2.32137
gene:Os01g0120400,1.70712
gene:Os01g0120300,5.34152
gene:Os01g0120600,1.28944
gene:Os01g0120700,4.45597
gene:Os01g0120500,26.4555
gene:Os01g0121300,1.75385
gene:Os01g0121100,7.5705
gene:Os01g0120800,6.5057
gene:Os01g0121800,2.1888
gene:Os01g0122000,1.14305
gene:Os01g0123700,1.521
gene:Os01g0121700,6.13445
gene:Os01g0124000,16.6471
gene:Os01g0123900,65.4805
gene:Os01g0124200,11.7525
gene:Os01g0124650,1.61442
gene:Os01g0125800,1.18574
gene:Os01g0125900,2.81813
gene:Os01g0127300,2.34885
gene:Os01g0127600,1.73428
gene:Os01g0126200,5.50335
gene:Os01g0128200,1.6464
gene:Os01g0128400,4.4475
gene:Os01g0130200,1.11379
gene:Os01g0130000,2.37463
gene:Os01g0128800,9.6248
gene:Os01g0131300,18.1225
gene:Os01g0131800,1.57466
gene:Os01g0132000,5.5877
gene:Os01g0132700,1.91836
gene:Os01g0132800,2.0963
gene:Os01g0131600,10.0979
gene:Os01g0131450,7.4035
gene:Os01g0133400,3.34235
gene:Os01g0133500,3.545
gene:Os01g0134500,5.0771
gene:Os01g0135700,1.18065
gene:Os01g0135900,14.7858
gene:Os01g0136400,2.27614
gene:Os01g0136500,1.61989
gene:Os01g0140500,3.5024
gene:Os01g0138900,14.4967
gene:Os01g0139200,5.79122
gene:Os01g0141900,1.00856
gene:Os01g0141600,4.79135
gene:Os01g0141100,14.527
gene:Os01g0142200,1.6998
gene:Os01g0142500,3.27755
gene:Os01g0143100,1.92931
gene:Os01g0142300,4.78927
gene:Os01g0142100,14.6997
gene:Os01g0143800,2.9596
gene:Os01g0142800,1.98432
gene:Os01g0143900,4.69588
gene:Os01g0144000,3.74372
gene:Os01g0144200,3.09885
gene:Os01g0144100,16.3176
gene:Os01g0144700,1.08931
gene:Os01g0144340,1.66
gene:Os01g0144600,4.06407
gene:Os01g0147200,6.96723
gene:Os01g0148000,3.36805
gene:Os01g0148100,2.0978
gene:Os01g0148400,3.08438
gene:Os01g0148500,2.23197
gene:Os01g0148050,7.5325
gene:Os01g0149400,3.69235
gene:Os01g0148700,1.58814
gene:Os01g0149600,2.28981
gene:Os01g0147900,159.003
gene:Os01g0149900,1.59096
gene:Os01g0150100,1.12825
gene:Os01g0150200,1.9784
gene:Os01g0151100,2.91578
gene:Os01g0150000,16.1971
gene:Os01g0149800,158.24
gene:Os01g0151400,1.35501
gene:Os01g0151600,1.44205
gene:Os01g0152300,2.408
gene:Os01g0152700,2.67726
gene:Os01g0152900,6.8054
gene:Os01g0151700,19.5459
gene:Os01g0151750,1.45964
gene:Os01g0153100,15.1901
gene:Os01g0153300,19.1893
gene:Os01g0153400,3.91015
gene:Os01g0155400,3.6084
gene:Os01g0155500,1.0514
gene:Os01g0155800,5.08475
gene:Os01g0155600,6.93975
gene:Os01g0157900,2.10669
gene:Os01g0158100,1.12922
gene:Os01g0158000,1.59735
gene:Os01g0158400,2.22262
gene:Os01g0158200,4.27818
gene:Os01g0158900,1.6946
gene:Os01g0151200,75.7802
gene:Os01g0159300,4.90738
gene:Os01g0159400,2.41937
gene:Os01g0162200,1.32394
gene:Os01g0161300,1.09297
gene:Os01g0162300,3.19715
gene:Os01g0164400,2.84008
gene:Os01g0164500,1.24646
gene:Os01g0164700,1.52878
gene:Os01g0166100,3.67745
gene:Os01g0166800,1.24264
gene:Os01g0167100,1.05663
gene:Os01g0167400,1.14838
gene:Os01g0166700,9.40355
gene:Os01g0164600,34.5288
gene:Os01g0167500,7.51237
gene:Os01g0168200,2.22517
gene:Os01g0168300,1.43989
gene:Os01g0168100,6.4854
gene:Os01g0168400,1.88739
gene:Os01g0168500,3.31252
gene:Os01g0168600,1.49344
gene:Os01g0169800,1.06111
gene:Os01g0169900,4.04968
gene:Os01g0169500,2.56759
gene:Os01g0170100,1.50825
gene:Os01g0170000,3.02752
gene:Os01g0170051,3.07218
gene:Os01g0170600,1.94237
gene:Os01g0171000,2.12475
gene:Os01g0171800,7.51237
gene:Os01g0172000,1.96559
gene:Os01g0172200,1.21401
gene:Os01g0172100,5.70245
gene:Os01g0172300,3.0453
gene:Os01g0172800,3.93993
gene:Os01g0172600,3.0496
gene:Os01g0173000,1.51601
gene:Os01g0173100,7.08605
gene:Os01g0174000,2.10452
gene:Os01g0174100,2.28958
gene:Os01g0173900,2.9449
gene:Os01g0174900,1.40626
gene:Os01g0172400,29.6105
gene:Os01g0175000,12.4411
gene:Os01g0176400,1.06511
gene:Os01g0177200,2.69225
gene:Os01g0175700,15.7249
gene:Os01g0178000,4.41335
gene:Os01g0178100,2.76437
gene:Os01g0178400,1.4197
gene:Os01g0178500,5.34363
gene:Os01g0179200,2.72091
gene:Os01g0179300,9.82385
gene:Os01g0179400,1.56941
gene:Os01g0179500,3.64637
gene:Os01g0179600,10.881
gene:Os01g0179700,4.72853
gene:Os01g0180500,4.41705
gene:Os01g0180300,3.83405
gene:Os01g0179800,26.0285
gene:Os01g0181000,1.48378
gene:Os01g0182500,1.02241
gene:Os01g0182200,5.03555
gene:Os01g0180800,27.4535
gene:Os01g0182900,4.58558
gene:Os01g0183633,2.17491
gene:Os01g0183800,3.73462
gene:Os01g0184100,3.21327
gene:Os01g0184200,1.03002
gene:Os01g0184500,1.90062
gene:Os01g0184800,2.01664
gene:Os01g0185500,1.23993
gene:Os01g0185300,3.0435
gene:Os01g0185200,5.17375
gene:Os01g0185400,2.30846
gene:Os01g0184900,7.36728
gene:Os01g0186200,2.24665
gene:Os01g0186700,4.41467
gene:Os01g0187900,1.5919
gene:Os01g0187500,3.75922
gene:Os01g0187400,3.87407
gene:Os01g0188100,8.7446
gene:Os01g0188200,1.37238
gene:Os01g0182600,35.6553
gene:Os01g0189800,2.28213
gene:Os01g0190000,3.7978
gene:Os01g0190300,3.26975
gene:Os01g0191100,8.09597
gene:Os01g0191300,2.32265
gene:Os01g0188400,44.4607
gene:Os01g0191500,7.25165
gene:Os01g0191200,35.613
gene:Os01g0191900,1.44809
gene:Os01g0192000,1.05244
gene:Os01g0192600,1.2427
gene:Os01g0192300,8.9769
gene:Os01g0191700,18.965
gene:Os01g0193400,1.28936
gene:Os01g0194000,2.68844
gene:Os01g0195400,2.14443
gene:Os01g0196500,1.35817
gene:Os01g0195500,6.05585
gene:Os01g0197100,1.38826
gene:Os01g0197200,2.3679
gene:Os01g0197400,4.63875
gene:Os01g0198900,16.0004
gene:Os01g0198200,13.9743
gene:Os01g0199900,1.07997
gene:Os01g0199400,9.77983
gene:Os01g0199550,1.26792
gene:Os01g0200000,4.41237
gene:Os01g0200300,1.49382
gene:Os01g0200950,1.51541
gene:Os01g0201000,4.8774
gene:Os01g0201200,11.3575
gene:Os01g0201900,2.14451
gene:Os01g0203000,3.00705
gene:Os01g0205100,1.34819
gene:Os01g0205200,1.30547
gene:Os01g0203800,2.33883
gene:Os01g0205300,7.9684
gene:Os01g0205500,5.64002
gene:Os01g0205700,3.13963
gene:Os01g0207400,5.02018
gene:Os01g0208600,4.64618
gene:Os01g0209400,1.80537
gene:Os01g0209000,2.50385
gene:Os01g0210500,9.08605
gene:Os01g0210550,1.51479
gene:Os01g0206700,50.5677
gene:Os01g0208700,15.311
gene:Os01g0210600,23.6939
gene:Os01g0210700,1.9943
gene:Os01g0212400,1.20786
gene:Os01g0212100,1.23202
gene:Os01g0214300,3.67215
gene:Os01g0214600,1.3855
gene:Os01g0214400,4.27858
gene:Os01g0214800,7.47002
gene:Os01g0217800,1.24006
gene:Os01g0218032,5.17335
gene:Os01g0218900,1.55787
gene:Os01g0218800,2.4104
gene:Os01g0220300,1.88774
gene:Os01g0220200,4.29025
gene:Os01g0220400,1.39729
gene:Os01g0218700,28.257
gene:Os01g0220700,3.14675
gene:Os01g0221000,1.21797
gene:Os01g0221400,2.12345
gene:Os01g0221500,6.5218
gene:Os01g0221600,5.5948
gene:Os01g0221700,3.55863
gene:Os01g0221800,14.7364
gene:Os01g0222700,1.21105
gene:Os01g0222600,40.2398
gene:Os01g0223200,6.8942
gene:Os01g0223600,2.26069
gene:Os01g0223700,1.9543
gene:Os01g0224400,1.10533
gene:Os01g0224500,5.28092
gene:Os01g0225400,2.29877
gene:Os01g0225300,2.02747
gene:Os01g0225100,5.2672
gene:Os01g0226300,1.22233
gene:Os01g0226500,1.3473
gene:Os01g0227100,15.1989
gene:Os01g0227200,5.37967
gene:Os01g0227300,10.5751
gene:Os01g0227400,3.24405
gene:Os01g0227800,3.50813
gene:Os01g0228300,3.89633
gene:Os01g0228800,1.05978
gene:Os01g0228400,14.9525
gene:Os01g0229100,2.31012
gene:Os01g0228600,17.3656
gene:Os01g0229400,1.06488
gene:Os01g0229600,3.69303
gene:Os01g0229200,11.7453
gene:Os01g0231700,2.15735
gene:Os01g0231800,1.47875
gene:Os01g0231000,12.4451
gene:Os01g0231500,4.98343
gene:Os01g0231900,3.42733
gene:Os01g0232000,1.27002
gene:Os01g0232300,1.04045
gene:Os01g0232500,2.6546
gene:Os01g0232700,4.21453
gene:Os01g0232400,4.87638
gene:Os01g0232800,4.34417
gene:Os01g0234900,2.68288
gene:Os01g0234800,2.90735
gene:Os01g0233000,26.2065
gene:Os01g0235200,1.51504
gene:Os01g0235350,1.21863
gene:Os01g0235300,2.2141
gene:Os01g0235400,1.17352
gene:Os01g0235100,46.7945
gene:Os01g0235800,3.12858
gene:Os01g0235700,4.01155
gene:Os01g0235900,22.5189
gene:Os01g0236800,2.9972
gene:Os01g0237100,5.60428
gene:Os01g0238200,4.61763
gene:Os01g0236700,30.3373
gene:Os01g0200700,4023.88
gene:Os01g0238600,2.57693
gene:Os01g0238900,2.17556
gene:Os01g0239000,12.4301
gene:Os01g0238500,157.731
gene:Os01g0242300,2.38773
gene:Os01g0242500,2.21945
gene:Os01g0239700,5.68015
gene:Os01g0243100,1.48134
gene:Os01g0242900,3.11183
gene:Os01g0242600,3.42097
gene:Os01g0243400,1.30409
gene:Os01g0243450,1.21206
gene:Os01g0243200,1.26555
gene:Os01g0246100,2.8276
gene:Os01g0247600,1.91888
gene:Os01g0246400,8.38203
gene:Os01g0247500,1.22067
gene:Os01g0248600,1.7084
gene:Os01g0249200,3.2434
gene:Os01g0248400,4.139
gene:Os01g0248500,1.0336
gene:Os01g0250600,2.69327
gene:Os01g0249300,18.7463
gene:Os01g0251000,1.15143
gene:Os01g0250900,5.5375
gene:Os01g0251200,2.41629
gene:Os01g0239100,4.1318
gene:Os01g0239200,114.654
gene:Os01g0252600,2.5047
gene:Os01g0252900,1.23725
gene:Os01g0253100,4.1468
gene:Os01g0253600,2.5438
gene:Os01g0254000,17.2398
gene:Os01g0253300,9.05968
gene:Os01g0252100,24.6882
gene:Os01g0254200,7.48747
gene:Os01g0254100,6.65932
gene:Os01g0256400,2.35602
gene:Os01g0255000,8.79777
gene:Os01g0254900,12.3916
gene:Os01g0256600,2.53451
gene:Os01g0257100,1.45307
gene:Os01g0256900,4.29483
gene:Os01g0256500,28.836
gene:Os01g0257400,1.45896
gene:Os01g0258700,5.99047
gene:Os01g0259200,4.90777
gene:Os01g0259933,1.19082
gene:Os01g0260700,5.40623
gene:Os01g0260800,3.47023
gene:Os01g0259600,11.7073
gene:Os01g0261200,3.41337
gene:Os01g0261100,7.66312
gene:Os01g0261500,4.9883
gene:Os01g0262600,2.07389
gene:Os01g0263500,1.29913
gene:Os01g0264000,2.41912
gene:Os01g0263900,1.63105
gene:Os01g0264500,5.6326
gene:Os01g0264900,1.97013
gene:Os01g0264700,2.92988
gene:Os01g0265100,1.34642
gene:Os01g0265200,1.35646
gene:Os01g0265700,1.9266
gene:Os01g0265800,6.77195
gene:Os01g0266200,4.17013
gene:Os01g0266500,3.72245
gene:Os01g0266600,3.02168
gene:Os01g0267100,1.76119
gene:Os01g0267400,1.23116
gene:Os01g0266800,14.0713
gene:Os01g0267200,9.3458
gene:Os01g0267900,5.05077
gene:Os01g0268100,2.65473
gene:Os01g0268800,3.10075
gene:Os01g0269000,2.45752
gene:Os01g0268300,6.5764
gene:Os01g0269100,2.17976
gene:Os01g0269900,1.81444
gene:Os01g0270100,10.8462
gene:Os01g0271400,5.94595
gene:Os01g0271500,3.53678
gene:Os01g0272800,1.97821
gene:Os01g0273300,1.11767
gene:Os01g0273000,13.6006
gene:Os01g0273500,2.57932
gene:Os01g0275300,1.35741
gene:Os01g0275600,4.22232
gene:Os01g0275900,3.47863
gene:Os01g0275950,1.90171
gene:Os01g0276100,5.91298
gene:Os01g0276500,1.53076
gene:Os01g0276000,7.95385
gene:Os01g0276700,2.21043
gene:Os01g0276900,4.949
gene:Os01g0277700,1.33204
gene:Os01g0277600,1.45189
gene:Os01g0278466,1.2724
gene:Os01g0278200,1.38805
gene:Os01g0276800,10.823
gene:Os01g0278900,39.2505
gene:Os01g0279300,11.271
gene:Os01g0279200,6.91215
gene:Os01g0279800,4.71608
gene:Os01g0279900,2.92552
gene:Os01g0280000,3.71303
gene:Os01g0281100,9.59907
gene:Os01g0281600,1.40473
gene:Os01g0281400,4.05397
gene:Os01g0282800,1.91144
gene:Os01g0281000,26.9875
gene:Os01g0279700,107.987
gene:Os01g0283100,8.62087
gene:Os01g0283300,6.01457
gene:Os01g0283500,5.21725
gene:Os01g0284700,2.25953
gene:Os01g0286000,2.1969
gene:Os01g0286100,1.43033
gene:Os01g0287700,1.31561
gene:Os01g0286600,4.22067
gene:Os01g0290100,5.3285
gene:Os01g0290700,3.02745
gene:Os01g0290800,1.46966
gene:Os01g0290000,12.9442
gene:Os01g0292700,4.01375
gene:Os01g0292900,3.87597
gene:Os01g0295700,2.94183
gene:Os01g0295900,1.8513
gene:Os01g0294700,16.1934
gene:Os01g0296200,1.00914
gene:Os01g0279100,710.043
gene:Os01g0296100,8.3212
gene:Os01g0299500,6.64725
gene:Os01g0292200,137.125
gene:Os01g0300600,3.02422
gene:Os01g0301900,5.09475
gene:Os01g0300200,8.38963
gene:Os01g0302800,1.0641
gene:Os01g0302000,16.4358
gene:Os01g0304000,10.5411
gene:Os01g0305900,1.38525
gene:Os01g0305200,14.2055
gene:Os01g0306900,2.94157
gene:Os01g0309451,1.11008
gene:Os01g0309800,11.9296
gene:Os01g0309900,3.53755
gene:Os01g0310100,1.40887
gene:Os01g0303000,251.09
gene:Os01g0310600,4.58467
gene:Os01g0310800,1.03932
gene:Os01g0310500,3.66902
gene:Os01g0310550,3.44247
gene:Os01g0314100,2.04337
gene:Os01g0314300,7.12453
gene:Os01g0316500,3.54122
gene:Os01g0315800,5.55462
gene:Os01g0314800,200.564
gene:Os01g0316800,4.67355
gene:Os01g0316600,14.042
gene:Os01g0317800,1.12035
gene:Os01g0320700,1.03779
gene:Os01g0318700,1.2433
gene:Os01g0316900,5.5002
gene:Os01g0321800,2.18005
gene:Os01g0321700,3.634
gene:Os01g0322700,3.02095
gene:Os01g0322800,1.74507
gene:Os01g0323000,1.11372
gene:Os01g0323300,2.65002
gene:Os01g0321300,9.62182
gene:Os01g0327400,1.58211
gene:Os01g0327900,1.27881
gene:Os01g0328500,1.90926
gene:Os01g0328400,21.0356
gene:Os01g0323600,28.7875
gene:Os01g0328600,10.8219
gene:Os01g0328900,1.12848
gene:Os01g0329400,5.16627
gene:Os01g0329900,1.16396
gene:Os01g0331900,3.00108
gene:Os01g0328700,41.2765
gene:Os01g0332100,14.2384
gene:Os01g0332900,10.0027
gene:Os01g0337900,1.26169
gene:Os01g0337600,4.57088
gene:Os01g0338100,1.65233
gene:Os01g0332800,27.6998
gene:Os01g0338000,9.18735
gene:Os01g0338200,4.74435
gene:Os01g0339900,4.05337
gene:Os01g0338600,16.9611
gene:Os01g0342500,3.20558
gene:Os01g0343200,2.9868
gene:Os01g0346250,1.26731
gene:Os01g0346700,5.95747
gene:Os01g0343300,16.6794
gene:Os01g0343350,1.06725
gene:Os01g0348900,6.0672
gene:Os01g0349400,2.69089
gene:Os01g0348700,10.4134
gene:Os01g0349600,4.16282
gene:Os01g0348600,10.2386
gene:Os01g0351300,1.85455
gene:Os01g0353900,1.16519
gene:Os01g0352100,5.6675
gene:Os01g0350900,11.5655
gene:Os01g0355500,1.42308
gene:Os01g0355600,2.44639
gene:Os01g0355900,2.63628
gene:Os01g0356500,1.23282
gene:Os01g0356400,17.1259
gene:Os01g0357900,2.1176
gene:Os01g0357800,2.9848
gene:Os01g0358300,11.6877
gene:Os01g0358400,4.6693
gene:Os01g0359400,3.64898
gene:Os01g0360600,3.76598
gene:Os01g0360200,4.7219
gene:Os01g0357100,39.472
gene:Os01g0361000,10.0481
gene:Os01g0361500,22.2213
gene:Os01g0363300,2.47357
gene:Os01g0363900,1.07846
gene:Os01g0363500,2.46868
gene:Os01g0364000,1.19139
gene:Os01g0364800,1.33325
gene:Os01g0362100,19.2774
gene:Os01g0367100,2.45261
gene:Os01g0367400,1.1592
gene:Os01g0367300,5.1856
gene:Os01g0367700,3.86883
gene:Os01g0368900,9.94243
gene:Os01g0367900,4.12855
gene:Os01g0369600,1.62532
gene:Os01g0369700,2.8426
gene:Os01g0369900,2.57354
gene:Os01g0371200,3.25298
gene:Os01g0372100,2.03772
gene:Os01g0369000,7.8134
gene:Os01g0372700,6.64332
gene:Os01g0374900,2.7614
gene:Os01g0375000,1.6849
gene:Os01g0375100,1.25693
gene:Os01g0375200,1.37865
gene:Os01g0376700,5.3774
gene:Os01g0377500,3.7202
gene:Os01g0377700,3.33272
gene:Os01g0382000,2.71037
gene:Os01g0379400,1.38454
gene:Os01g0382450,1.23264
gene:Os01g0382700,6.80403
gene:Os01g0384800,1.18318
gene:Os01g0383700,9.96842
gene:Os01g0388500,4.14915
gene:Os01g0386700,25.0122
gene:Os01g0390300,6.48067
gene:Os01g0390400,7.60177
gene:Os01g0391500,1.14509
gene:Os01g0390900,11.943
gene:Os01g0392100,2.70661
gene:Os01g0392800,1.23478
gene:Os01g0393000,4.8263
gene:Os01g0496900,1.30034
gene:Os01g0495900,5.62555
gene:Os01g0499300,2.37645
gene:Os01g0500500,2.14666
gene:Os01g0500900,2.19901
gene:Os01g0501000,2.06144
gene:Os01g0498200,80.521
gene:Os01g0501700,17.3318
gene:Os01g0502400,3.86678
gene:Os01g0502800,5.59783
gene:Os01g0502900,1.54989
gene:Os01g0504500,2.3294
gene:Os01g0503400,4.70188
gene:Os01g0506200,1.37626
gene:Os01g0507000,3.16562
gene:Os01g0507300,2.14109
gene:Os01g0507500,4.0524
gene:Os01g0505400,17.3102
gene:Os01g0507900,2.0572
gene:Os01g0508300,1.2213
gene:Os01g0508500,5.2089
gene:Os01g0508000,2.97695
gene:Os01g0507700,48.5057
gene:Os01g0510100,6.47885
gene:Os01g0510500,3.1529
gene:Os01g0510701,1.32489
gene:Os01g0510600,7.2441
gene:Os01g0511000,1.42963
gene:Os01g0511100,1.65022
gene:Os01g0511200,1.29538
gene:Os01g0511300,2.8104
gene:Os01g0510800,6.29665
gene:Os01g0511700,1.73413
gene:Os01g0513100,2.46493
gene:Os01g0512100,5.41563
gene:Os01g0513200,1.06163
gene:Os01g0513700,2.95933
gene:Os01g0513400,5.22088
gene:Os01g0513800,1.63291
gene:Os01g0514000,3.02683
gene:Os01g0514300,1.65557
gene:Os01g0511600,23.723
gene:Os01g0516600,4.85208
gene:Os01g0519700,1.7404
gene:Os01g0519400,2.12356
gene:Os01g0518500,2.14792
gene:Os01g0521400,9.84768
gene:Os01g0521500,3.50018
gene:Os01g0524700,1.26188
gene:Os01g0525700,2.17572
gene:Os01g0524500,6.78017
gene:Os01g0526100,1.8842
gene:Os01g0526200,2.31106
gene:Os01g0527400,2.25671
gene:Os01g0527700,2.21152
gene:Os01g0530366,5.70715
gene:Os01g0528800,10.5091
gene:Os01g0531000,2.00631
gene:Os01g0530400,1.57468
gene:Os01g0531200,1.46086
gene:Os01g0531500,9.91398
gene:Os01g0532300,3.9231
gene:Os01g0532200,3.83027
gene:Os01g0533500,1.08763
gene:Os01g0534800,3.90112
gene:Os01g0535900,1.54632
gene:Os01g0534900,2.34747
gene:Os01g0536000,9.67747
gene:Os01g0538000,5.95902
gene:Os01g0540800,1.11586
gene:Os01g0539400,21.4657
gene:Os01g0541600,1.66137
gene:Os01g0541000,5.81447
gene:Os01g0541800,7.9603
gene:Os01g0542700,1.19331
gene:Os01g0541900,3.448
gene:Os01g0544700,2.43498
gene:Os01g0544200,2.80505
gene:Os01g0546400,1.79803
gene:Os01g0547200,1.46218
gene:Os01g0547600,1.26373
gene:Os01g0549200,3.1723
gene:Os01g0549500,1.18645
gene:Os01g0549400,6.21758
gene:Os01g0549700,7.2112
gene:Os01g0550000,6.6035
gene:Os01g0550200,1.05836
gene:Os01g0550250,1.14946
gene:Os01g0550100,5.1919
gene:Os01g0551000,4.46253
gene:Os01g0551100,1.81419
gene:Os01g0552100,1.78619
gene:Os01g0551900,2.14184
gene:Os01g0550300,40.4898
gene:Os01g0552500,1.47656
gene:Os01g0553400,1.01727
gene:Os01g0553200,1.68804
gene:Os01g0553600,1.58319
gene:Os01g0555100,6.39848
gene:Os01g0555200,1.99163
gene:Os01g0555300,4.73423
gene:Os01g0552300,40.9543
gene:Os01g0556400,5.287
gene:Os01g0556201,2.18222
gene:Os01g0557100,2.56491
gene:Os01g0558200,2.5494
gene:Os01g0556650,24.6727
gene:Os01g0556700,28.8765
gene:Os01g0557500,6.46295
gene:Os01g0558300,5.56888
gene:Os01g0558500,3.21632
gene:Os01g0558800,3.19775
gene:Os01g0558850,1.13017
gene:Os01g0558900,8.54697
gene:Os01g0558600,29.222
gene:Os01g0559000,3.7386
gene:Os01g0559200,1.1466
gene:Os01g0559300,1.89983
gene:Os01g0559100,2.44517
gene:Os01g0501800,1276.2
gene:Os01g0559550,1.06744
gene:Os01g0559500,2.91045
gene:Os01g0559750,37.9065
gene:Os01g0559900,11.9152
gene:Os01g0560000,3.4271
gene:Os01g0560200,5.1054
gene:Os01g0559600,36.5802
gene:Os01g0564400,1.26642
gene:Os01g0565900,1.3177
gene:Os01g0565600,9.1469
gene:Os01g0566701,2.66122
gene:Os01g0566800,1.9654
gene:Os01g0563000,11.7709
gene:Os01g0566900,18.3961
gene:Os01g0570700,9.10693
gene:Os01g0570800,3.74348
gene:Os01g0571000,1.8416
gene:Os01g0571166,1.25992
gene:Os01g0571200,2.02528
gene:Os01g0571100,7.6955
gene:Os01g0571700,2.37406
gene:Os01g0574400,1.87947
gene:Os01g0570500,25.0897
gene:Os01g0574800,2.5523
gene:Os01g0574500,12.029
gene:Os01g0574600,2.50843
gene:Os01g0578000,1.24944
gene:Os01g0575500,3.17607
gene:Os01g0578700,1.39469
gene:Os01g0579600,2.85018
gene:Os01g0579900,2.38017
gene:Os01g0580000,3.33815
gene:Os01g0580800,1.43179
gene:Os01g0575000,12.3493
gene:Os01g0582400,3.28443
gene:Os01g0582600,1.95089
gene:Os01g0581300,19.4838
gene:Os01g0584800,1.20842
gene:Os01g0585100,2.30968
gene:Os01g0583100,19.4805
gene:Os01g0585600,5.8495
gene:Os01g0586600,1.60886
gene:Os01g0585700,11.2537
gene:Os01g0585300,150.452
gene:Os01g0588200,1.62881
gene:Os01g0588500,1.29753
gene:Os01g0587000,14.3797
gene:Os01g0588700,4.07587
gene:Os01g0588800,2.20216
gene:Os01g0589100,1.63257
gene:Os01g0589000,5.41868
gene:Os01g0589300,5.72775
gene:Os01g0589500,14.7147
gene:Os01g0589800,81.7442
gene:Os01g0590200,2.53139
gene:Os01g0588900,90.74
gene:Os01g0590900,3.5574
gene:Os01g0593000,2.59363
gene:Os01g0593200,1.1157
gene:Os01g0591000,8.9227
gene:Os01g0591300,5.58
gene:Os01g0593600,2.28742
gene:ENSRNA049471602,2.2947
gene:Os01g0595100,2.87455
gene:Os01g0595400,3.36167
gene:Os01g0599550,3.8419
gene:Os01g0600000,6.87155
gene:Os01g0600200,3.52068
gene:Os01g0600300,2.91058
gene:Os01g0600400,1.35689
gene:Os01g0602400,3.38855
gene:Os01g0603000,1.83433
gene:Os01g0602800,4.11073
gene:Os01g0603500,1.77555
gene:Os01g0603800,1.07373
gene:Os01g0603300,8.98438
gene:Os01g0604700,3.0389
gene:Os01g0605650,1.13763
gene:Os01g0605700,2.84865
gene:Os01g0606400,2.25043
gene:Os01g0607800,2.69272
gene:Os01g0609300,1.17674
gene:Os01g0610100,8.9751
gene:Os01g0610400,1.29292
gene:Os01g0610300,3.79007
gene:Os01g0610500,2.47222
gene:Os01g0607400,10.4836
gene:Os01g0610600,2.05047
gene:Os01g0610700,2.28942
gene:Os01g0611100,2.68974
gene:Os01g0611000,5.95
gene:Os01g0612000,2.17378
gene:Os01g0612500,1.34021
gene:Os01g0612200,6.82998
gene:Os01g0612800,1.22919
gene:Os01g0612900,3.29745
gene:Os01g0612600,7.9671
gene:Os01g0613300,1.81476
gene:Os01g0614500,1.6094
gene:Os01g0613900,3.4364
gene:Os01g0614700,3.0167
gene:Os01g0614900,3.41708
gene:Os01g0615300,2.69293
gene:Os01g0616500,1.414
gene:Os01g0616100,6.31212
gene:Os01g0616400,2.42431
gene:Os01g0616900,3.76112
gene:Os01g0617800,1.10169
gene:Os01g0617500,6.5488
gene:Os01g0618100,3.02145
gene:Os01g0618200,2.07146
gene:Os01g0618400,1.82635
gene:Os01g0618500,2.43745
gene:Os01g0617900,10.0882
gene:Os01g0619800,3.09333
gene:Os01g0619000,3.4022
